Site,Date,Time Trap set day before,Time Trap Checked,Addition Time for each trap,Minutes Trap open,Hours Trap open,Time Trap Start check,End Time,Trap,Wpt,Depth,Substrate,Structure at trap,Density of Structure,Log or Ledge,Spp,sex,Stage,Total L,Wt,SVL,VTL,Photo #,comment,Wpt,,,Trap Set Time,,UTM N,UTM E,Latitude,Longitude
BlackHole,41046,41045.78146,41046.43681,,943.7000001,15.72833333,0.354166667,0.486111111,26,187,30,m,cattail,,beside sedge,TSB,,,35,,,,,,187,187,41045,0.781458333,U,5433171,314250,49.02339596,-125.5408702
BlackHole,41046,41045.78146,41046.43681,,943.7000001,15.72833333,0.354166667,0.486111111,26,187,30,m,cattail,,beside sedge,TSB,,,43,,,,,,187,187,41045,0.781458333,U,5433171,314250,49.02339596,-125.5408702
BlackHole,41046,41045.78146,41046.43681,,943.7000001,15.72833333,0.354166667,0.486111111,26,187,30,m,cattail,,beside sedge,TSB,,,24,,,,,,187,187,41045,0.781458333,U,5433171,314250,49.02339596,-125.5408702
BlackHole,41046,41045.78146,41046.43681,,943.7000001,15.72833333,0.354166667,0.486111111,26,187,30,m,cattail,,beside sedge,TSB,,,,,,,,,187,187,41045,0.781458333,U,5433171,314250,49.02339596,-125.5408702
BlackHole,41046,41045.78146,41046.43681,,943.7000001,15.72833333,0.354166667,0.486111111,26,187,30,m,cattail,,beside sedge,TSB,,,,,,,,,187,187,41045,0.781458333,U,5433171,314250,49.02339596,-125.5408702
BlackHole,41046,41045.78146,41046.43681,,943.7000001,15.72833333,0.354166667,0.486111111,26,187,30,m,cattail,,beside sedge,TSB,,,,,,,,,187,187,41045,0.781458333,U,5433171,314250,49.02339596,-125.5408702
BlackHole,41046,41045.78146,41046.43681,,943.7000001,15.72833333,0.354166667,0.486111111,26,187,30,m,cattail,,beside sedge,TSB,,,,,,,,,187,187,41045,0.781458333,U,5433171,314250,49.02339596,-125.5408702
BlackHole,41046,41045.78146,41046.43681,0.004166667,943.7000001,15.72833333,0.354166667,0.486111111,26,187,30,m,cattail,,beside sedge,RAAU,,,,,,,,,187,187,41045,0.781458333,U,5433171,314250,49.02339596,-125.5408702
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,TSB,,,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02339596,-125.5408702
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,TSB,,,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,TSB,,,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,TSB,,,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,TSB,,,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,TSB,,,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,TSB,,,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,TSB,,,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,RAAU,,l,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,RAAU,,l,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,RAAU,,l,,,,,,,188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.78359,41046.44097,0.004166667,946.6333334,15.77722222,0.354166667,0.486111111,27,188,28,m,rush,,beside sedge,SCULPIN,,,190,393,,,,"head width 45 mm, 2 dorsal fins, front is half length of rear, very blunt short spine on operculum, anal fin same length as dorsal",188,188,41045,0.783587963,U,5433176,314231,49.02343515,-125.5411321
BlackHole,41046,41045.7851,41046.44514,,950.45,15.84083333,0.354166667,0.486111111,28,189,60,m,green submergent finestem,,beside sedge,TSB,,,,,,,,,189,189,41045,0.785104167,U,5433173,314225,49.02343515,-125.5411321
BlackHole,41046,41045.7851,41046.44514,,950.45,15.84083333,0.354166667,0.486111111,28,189,60,m,green submergent finestem,,beside sedge,TSB,,,,,,,,,189,189,41045,0.785104167,U,5433173,314225,49.02340638,-125.5412127
BlackHole,41046,41045.7851,41046.44514,,950.45,15.84083333,0.354166667,0.486111111,28,189,60,m,green submergent finestem,,beside sedge,RAAU,,,,,,,,,189,189,41045,0.785104167,U,5433173,314225,49.02340638,-125.5412127
BlackHole,41046,41045.7851,41046.44514,0.002777778,950.45,15.84083333,0.354166667,0.486111111,28,189,60,m,green submergent finestem,,beside sedge,RAAU,,,,,,,,,189,189,41045,0.785104167,U,5433173,314225,49.02340638,-125.5412127
BlackHole,41046,41045.78587,41046.44792,0.002777778,953.35,15.88916667,0.354166667,0.486111111,29,190,60,m,open,,under log,TSB,,,,,,,,,190,190,41045,0.785868056,U,5433174,314217,49.02340638,-125.5412127
BlackHole,41046,41045.78825,41046.45069,0.002777778,953.9166667,15.89861111,0.354166667,0.486111111,30,191,85,m,open,,beside log,TSB,,,,,,,,,191,191,41045,0.788252315,U,5433194,314208,49.02341295,-125.5413225
BlackHole,41046,41045.79082,41046.45347,,954.2166667,15.90361111,0.354166667,0.486111111,31,193,64,m,open,,under log,TSB,,,,,,,,,193,193,41045,0.790821759,U,5433200,314216,49.02358997,-125.5414546
BlackHole,41046,41045.79082,41046.45347,,954.2166667,15.90361111,0.354166667,0.486111111,31,193,64,m,open,,under log,TSB,,,,,,,,,193,193,41045,0.790821759,U,5433200,314216,49.02364631,-125.5413481
BlackHole,41046,41045.79082,41046.45347,,954.2166667,15.90361111,0.354166667,0.486111111,31,193,64,m,open,,under log,TSB,,,,,,,,,193,193,41045,0.790821759,U,5433200,314216,49.02364631,-125.5413481
BlackHole,41046,41045.79082,41046.45347,,954.2166667,15.90361111,0.354166667,0.486111111,31,193,64,m,open,,under log,TSB,,,,,,,,,193,193,41045,0.790821759,U,5433200,314216,49.02364631,-125.5413481
BlackHole,41046,41045.79082,41046.45347,,954.2166667,15.90361111,0.354166667,0.486111111,31,193,64,m,open,,under log,RAAU,,,,,,,,,193,193,41045,0.790821759,U,5433200,314216,49.02364631,-125.5413481
BlackHole,41046,41045.79082,41046.45347,0.002777778,954.2166667,15.90361111,0.354166667,0.486111111,31,193,64,m,open,,under log,CADDISFLY,,,,,,,,,193,193,41045,0.790821759,U,5433200,314216,49.02364631,-125.5413481
BlackHole,41046,41045.79183,41046.45625,0.002777778,956.7666667,15.94611111,0.354166667,0.486111111,32,194,60,m,open,,under log,NONE,,,,,,,,,194,194,41045,0.791828704,U,5433199,314222,49.02364631,-125.5413481
BlackHole,41046,41045.79362,41046.45903,0.002777778,958.1833334,15.96972222,0.354166667,0.486111111,33,195,35,m,sticks,,under log,NONE,,,,,,,,,195,195,41045,0.793622685,U,5433209,314226,49.02363913,-125.5412656
BlackHole,41046,41045.79512,41046.46181,,960.0333334,16.00055556,0.354166667,0.486111111,34,196,43,m,open,,under log,TSB,,,,,,,,,196,196,41045,0.795115741,U,5433211,314243,49.02373021,-125.5412155
BlackHole,41046,41045.79512,41046.46181,,960.0333334,16.00055556,0.354166667,0.486111111,34,196,43,m,open,,under log,TSB,,,,,,,,,196,196,41045,0.795115741,U,5433211,314243,49.02375331,-125.5409841
BlackHole,41046,41045.79512,41046.46181,0.002777778,960.0333334,16.00055556,0.354166667,0.486111111,34,196,43,m,open,,under log,TSB,,,,,,,,,196,196,41045,0.795115741,U,5433211,314243,49.02375331,-125.5409841
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02375331,-125.5409841
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,TSB,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,RAAU,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79634,41046.46458,0.004166667,962.2666667,16.03777778,0.354166667,0.486111111,35,197,36,m,sedge,,beside sedge,RAAU,,,,,,,,,197,197,41045,0.796342593,U,5433196,314247,49.02361972,-125.5409226
BlackHole,41046,41045.79852,41046.46875,,965.1333334,16.08555556,0.354166667,0.486111111,36,198,70,m,sedge,sparse,,TSB,,,,,,,,,198,198,41045,0.798518519,U,5433209,314251,49.02361972,-125.5409226
BlackHole,41046,41045.79852,41046.46875,,965.1333334,16.08555556,0.354166667,0.486111111,36,198,70,m,sedge,sparse,,TSB,,,,,,,,,198,198,41045,0.798518519,U,5433209,314251,49.02373775,-125.5408739
BlackHole,41046,41045.79852,41046.46875,,965.1333334,16.08555556,0.354166667,0.486111111,36,198,70,m,sedge,sparse,,EPHEMEROPTERA,,,,,,,,,198,198,41045,0.798518519,U,5433209,314251,49.02373775,-125.5408739
BlackHole,41046,41045.79852,41046.46875,,965.1333334,16.08555556,0.354166667,0.486111111,36,198,70,m,sedge,sparse,,CADDISFLY,,,,,,,,,198,198,41045,0.798518519,U,5433209,314251,49.02373775,-125.5408739
BlackHole,41046,41045.79852,41046.46875,,965.1333334,16.08555556,0.354166667,0.486111111,36,198,70,m,sedge,sparse,,CADDISFLY,,,,,,,,,198,198,41045,0.798518519,U,5433209,314251,49.02373775,-125.5408739
BlackHole,41046,41045.79852,41046.46875,0.002777778,965.1333334,16.08555556,0.354166667,0.486111111,36,198,70,m,sedge,sparse,,CADDISFLY,,,,,,,,,198,198,41045,0.798518519,U,5433209,314251,49.02373775,-125.5408739
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02373775,-125.5408739
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.79998,41046.47153,,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,TSB,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.79998,41046.47153,0.003472222,967.0333334,16.11722222,0.354166667,0.486111111,37,199,28,m,open,,,CADDISFLY,,,,,,,,,199,199,41045,0.799976852,U,5433213,314258,49.02377581,-125.5407801
BlackHole,41046,41045.80108,41046.475,0.002777778,970.4500001,16.17416667,0.354166667,0.486111111,38,200,63,m,open,,,NONE,,,,,,,,,200,200,41045,0.801076389,U,5433211,314262,49.02377581,-125.5407801
BlackHole,41046,41045.80241,41046.47778,,972.5333334,16.20888889,0.354166667,0.486111111,39,201,33,m,open,,beside sedge,TSB,,,,,,,,,201,201,41045,0.802407407,U,5433200,314265,49.02375905,-125.5407245
BlackHole,41046,41045.80241,41046.47778,,972.5333334,16.20888889,0.354166667,0.486111111,39,201,33,m,open,,beside sedge,TSB,,,,,,,,,201,201,41045,0.802407407,U,5433200,314265,49.0236611,-125.5406785
BlackHole,41046,41045.80241,41046.47778,0.002777778,972.5333334,16.20888889,0.354166667,0.486111111,39,201,33,m,open,,beside sedge,CCT,,,250,575,,,,,201,201,41045,0.802407407,U,5433200,314265,49.0236611,-125.5406785
BlackHole,41046,41045.80358,41046.48056,0.002777778,974.8500001,16.2475,0.354166667,0.486111111,40,202,65,m,open,,,TSB,,,,,,,,,202,202,41045,0.803576389,U,5433207,314272,49.0236611,-125.5406785
BlackHole,41046,41045.80509,41046.48333,,976.6666667,16.27777778,0.354166667,0.486111111,41,203,26,m,lily,,,RAAU,,,,,,,,,203,203,41045,0.805092593,U,5433209,314260,49.02372612,-125.540586
BlackHole,41046,41045.80509,41046.48333,0.002777778,976.6666667,16.27777778,0.354166667,0.486111111,41,203,26,m,lily,,,RAAU,,,,,,,,,203,203,41045,0.805092593,U,5433209,314260,49.02374047,-125.5407509
BlackHole,41046,41045.80634,41046.48611,,978.8666667,16.31444445,0.354166667,0.486111111,42,204,29,m,open,,beside log,TSB,,,,,,,,,204,204,41045,0.806342593,U,5433211,314270,49.02374047,-125.5407509
BlackHole,41046,41045.80634,41046.48611,,978.8666667,16.31444445,0.354166667,0.486111111,42,204,29,m,open,,beside log,TSB,,,,,,,,,204,204,41045,0.806342593,U,5433211,314270,49.02376146,-125.5406152
BlackHole,41046,41045.80634,41046.48611,,978.8666667,16.31444445,0.354166667,0.486111111,42,204,29,m,open,,beside log,TSB,,,,,,,,,204,204,41045,0.806342593,U,5433211,314270,49.02376146,-125.5406152
Swan Lake,41055,41054.71074,41055.33611,,900.5333333,15.00888889,0.336111111,,1,212,60,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,47,,,,,tail damaged,212,212,41054,0.710740741,U,5430677,310198,49.02376146,-125.5406152
Swan Lake,41055,41054.71074,41055.33611,,900.5333333,15.00888889,0.336111111,,1,212,60,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,59,,,,,,212,212,41054,0.710740741,U,5430677,310198,48.9997476,-125.5950726
Swan Lake,41055,41054.71074,41055.33611,,900.5333333,15.00888889,0.336111111,,1,212,60,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,34,,,,,tail damaged,212,212,41054,0.710740741,U,5430677,310198,48.9997476,-125.5950726
Swan Lake,41055,41054.71074,41055.33611,,900.5333333,15.00888889,0.336111111,,1,212,60,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,212,212,41054,0.710740741,U,5430677,310198,48.9997476,-125.5950726
Swan Lake,41055,41054.71074,41055.33611,,900.5333333,15.00888889,0.336111111,,1,212,60,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,212,212,41054,0.710740741,U,5430677,310198,48.9997476,-125.5950726
Swan Lake,41055,41054.71074,41055.33611,,900.5333333,15.00888889,0.336111111,,1,212,60,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,212,212,41054,0.710740741,U,5430677,310198,48.9997476,-125.5950726
Swan Lake,41055,41054.71074,41055.33611,,900.5333333,15.00888889,0.336111111,,1,212,60,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,212,212,41054,0.710740741,U,5430677,310198,48.9997476,-125.5950726
Swan Lake,41055,41054.71074,41055.33611,,900.5333333,15.00888889,0.336111111,,1,212,60,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,212,212,41054,0.710740741,U,5430677,310198,48.9997476,-125.5950726
Swan Lake,41055,41054.71074,41055.33611,,900.5333333,15.00888889,0.336111111,,1,212,60,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,212,212,41054,0.710740741,U,5430677,310198,48.9997476,-125.5950726
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,213,213,41054,0.711608796,U,5430676,310201,48.9997476,-125.5950726
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,213,213,41054,0.711608796,U,5430676,310201,48.99973954,-125.5950311
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,213,213,41054,0.711608796,U,5430676,310201,48.99973954,-125.5950311
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,213,213,41054,0.711608796,U,5430676,310201,48.99973954,-125.5950311
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,213,213,41054,0.711608796,U,5430676,310201,48.99973954,-125.5950311
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,213,213,41054,0.711608796,U,5430676,310201,48.99973954,-125.5950311
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,213,213,41054,0.711608796,U,5430676,310201,48.99973954,-125.5950311
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,RAAU,U,l,,,,,,,213,213,41054,0.711608796,U,5430676,310201,48.99973954,-125.5950311
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,TAGR,M,a,,8,62,79,,,213,213,41054,0.711608796,U,5430676,310201,48.99973954,-125.5950311
Swan Lake,41055,41054.71161,41055.34375,,910.2833333,15.17138889,0.34375,,2,213,61,m,"lily, algae-coated rush/grass",dense,,TAGR,F,a,,6.5,58,62,,,213,213,41054,0.711608796,U,5430676,310201,48.99973954,-125.5950311
